1990,fake,0,Everton,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Liverpool,Aston Villa,2.0,2.0,0.0,D,fake
1990,fake,0,Stoke City,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Wigan Athletic,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Newcastle United,Manchester City,2.0,2.0,0.0,D,fake
1990,fake,0,Fulham,Swansea City,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Norwich City,3.0,3.0,0.0,D,fake
1990,fake,0,Chelsea,Arsenal,3.0,4.0,-1.0,L,fake
1990,fake,0,Tottenham Hotspur,West Bromwich Albion,3.0,4.0,-1.0,L,fake
1990,fake,0,Aston Villa,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Manchester United,4.0,4.0,0.0,D,fake
1990,fake,0,Wolverhampton Wanderers,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Sunderland,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,Manchester City,Wigan Athletic,2.0,3.0,-1.0,L,fake
1990,fake,0,Swansea City,Bolton Wanderers,2.0,3.0,-1.0,L,fake
1990,fake,0,Norwich City,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Arsenal,Fulham,3.0,3.0,0.0,D,fake
1990,fake,0,West Bromwich Albion,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,Tottenham Hotspur,Chelsea,3.0,2.0,1.0,W,fake
1990,fake,0,Everton,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Aston Villa,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Manchester United,Sunderland,3.0,2.0,1.0,W,fake
1990,fake,0,Liverpool,Manchester City,2.0,3.0,-1.0,L,fake
1990,fake,0,Stoke City,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Norwich City,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Arsenal,2.0,3.0,-1.0,L,fake
1990,fake,0,Newcastle United,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Fulham,Tottenham Hotspur,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Chelsea,3.0,3.0,0.0,D,fake
1990,fake,0,Wolverhampton Wanderers,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Sunderland,Queens Park Rangers,3.0,3.0,0.0,D,fake
1990,fake,0,Manchester City,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Swansea City,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Norwich City,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Arsenal,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Tottenham Hotspur,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Chelsea,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Fulham,3.0,3.0,0.0,D,fake
1990,fake,0,Everton,Sunderland,2.0,3.0,-1.0,L,fake
1990,fake,0,Wolverhampton Wanderers,Manchester City,2.0,2.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Swansea City,3.0,2.0,1.0,W,fake
1990,fake,0,Aston Villa,Norwich City,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester United,Arsenal,4.0,3.0,1.0,W,fake
1990,fake,0,Liverpool,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Stoke City,Tottenham Hotspur,2.0,3.0,-1.0,L,fake
1990,fake,0,Wigan Athletic,Chelsea,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,Newcastle United,Fulham,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester City,Everton,2.0,1.0,1.0,W,fake
1990,fake,0,Swansea City,Sunderland,2.0,3.0,-1.0,L,fake
1990,fake,0,Norwich City,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Arsenal,Queens Park Rangers,4.0,4.0,0.0,D,fake
1990,fake,0,West Bromwich Albion,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Manchester United,3.0,4.0,-1.0,L,fake
1990,fake,0,Chelsea,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,Fulham,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Newcastle United,Bolton Wanderers,1.0,2.0,-1.0,L,fake
1990,fake,0,Everton,Swansea City,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester City,Norwich City,2.0,3.0,-1.0,L,fake
1990,fake,0,Sunderland,Arsenal,3.0,3.0,0.0,D,fake
1990,fake,0,Wolverhampton Wanderers,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Tottenham Hotspur,4.0,3.0,1.0,W,fake
1990,fake,0,Aston Villa,Chelsea,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester United,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,Liverpool,Fulham,2.0,2.0,0.0,D,fake
1990,fake,0,Stoke City,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Bolton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Norwich City,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Arsenal,Swansea City,3.0,2.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Chelsea,Wolverhampton Wanderers,2.0,1.0,1.0,W,fake
1990,fake,0,Blackburn Rovers,Queens Park Rangers,3.0,4.0,-1.0,L,fake
1990,fake,0,Fulham,Aston Villa,2.0,2.0,0.0,D,fake
1990,fake,0,Newcastle United,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Bolton Wanderers,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Wigan Athletic,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,Everton,Arsenal,2.0,3.0,-1.0,L,fake
1990,fake,0,Norwich City,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Swansea City,Tottenham Hotspur,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester City,Chelsea,2.0,2.0,0.0,D,fake
1990,fake,0,Sunderland,Blackburn Rovers,4.0,3.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Fulham,2.0,3.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Newcastle United,4.0,2.0,2.0,W,fake
1990,fake,0,Aston Villa,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Manchester United,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Liverpool,Stoke City,2.0,1.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Everton,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Arsenal,3.0,4.0,-1.0,L,fake
1990,fake,0,Chelsea,Norwich City,2.0,2.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Swansea City,3.0,2.0,1.0,W,fake
1990,fake,0,Fulham,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Newcastle United,Sunderland,2.0,3.0,-1.0,L,fake
1990,fake,0,Bolton Wanderers,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Queens Park Rangers,3.0,3.0,0.0,D,fake
1990,fake,0,Stoke City,Aston Villa,2.0,3.0,-1.0,L,fake
1990,fake,0,Liverpool,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Everton,Tottenham Hotspur,2.0,4.0,-2.0,L,fake
1990,fake,0,West Bromwich Albion,Chelsea,3.0,2.0,1.0,W,fake
1990,fake,0,Arsenal,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,Norwich City,Fulham,3.0,3.0,0.0,D,fake
1990,fake,0,Swansea City,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester City,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Sunderland,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Wolverhampton Wanderers,Stoke City,2.0,2.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Liverpool,4.0,2.0,2.0,W,fake
1990,fake,0,Aston Villa,Manchester United,3.0,4.0,-1.0,L,fake
1990,fake,0,Chelsea,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Tottenham Hotspur,3.0,4.0,-1.0,L,fake
1990,fake,0,Fulham,West Bromwich Albion,3.0,3.0,0.0,D,fake
1990,fake,0,Newcastle United,Arsenal,2.0,4.0,-2.0,L,fake
1990,fake,0,Bolton Wanderers,Norwich City,3.0,3.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Swansea City,4.0,3.0,1.0,W,fake
1990,fake,0,Stoke City,Manchester City,2.0,3.0,-1.0,L,fake
1990,fake,0,Liverpool,Sunderland,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester United,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Aston Villa,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Everton,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Chelsea,Fulham,2.0,3.0,-1.0,L,fake
1990,fake,0,Tottenham Hotspur,Newcastle United,3.0,2.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Arsenal,Wigan Athletic,4.0,3.0,1.0,W,fake
1990,fake,0,Norwich City,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,Swansea City,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Manchester City,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Sunderland,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Queens Park Rangers,2.0,3.0,-1.0,L,fake
1990,fake,0,Everton,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Stoke City,Manchester United,2.0,4.0,-2.0,L,fake
1990,fake,0,Wigan Athletic,Aston Villa,3.0,3.0,0.0,D,fake
1990,fake,0,Bolton Wanderers,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Newcastle United,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Fulham,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Manchester City,4.0,3.0,1.0,W,fake
1990,fake,0,Chelsea,Swansea City,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Norwich City,3.0,2.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Arsenal,3.0,4.0,-1.0,L,fake
1990,fake,0,Everton,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Arsenal,Tottenham Hotspur,3.0,3.0,0.0,D,fake
1990,fake,0,Norwich City,Chelsea,3.0,3.0,0.0,D,fake
1990,fake,0,Swansea City,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,Manchester City,Fulham,3.0,3.0,0.0,D,fake
1990,fake,0,Sunderland,Newcastle United,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Bolton Wanderers,2.0,3.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Aston Villa,Stoke City,2.0,1.0,1.0,W,fake
1990,fake,0,Manchester United,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Everton,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Fulham,Bolton Wanderers,2.0,3.0,-1.0,L,fake
1990,fake,0,Blackburn Rovers,Wigan Athletic,3.0,3.0,0.0,D,fake
1990,fake,0,Chelsea,Stoke City,2.0,2.0,0.0,D,fake
1990,fake,0,Tottenham Hotspur,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Manchester United,3.0,4.0,-1.0,L,fake
1990,fake,0,Arsenal,Aston Villa,4.0,2.0,2.0,W,fake
1990,fake,0,Norwich City,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Swansea City,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Manchester City,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Sunderland,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester City,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Swansea City,Queens Park Rangers,2.0,3.0,-1.0,L,fake
1990,fake,0,Norwich City,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Arsenal,Manchester United,3.0,3.0,0.0,D,fake
1990,fake,0,West Bromwich Albion,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Stoke City,3.0,2.0,1.0,W,fake
1990,fake,0,Chelsea,Wigan Athletic,2.0,4.0,-2.0,L,fake
1990,fake,0,Blackburn Rovers,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Fulham,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Tottenham Hotspur,Everton,3.0,2.0,1.0,W,fake
1990,fake,0,Chelsea,West Bromwich Albion,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Arsenal,3.0,4.0,-1.0,L,fake
1990,fake,0,Fulham,Norwich City,2.0,3.0,-1.0,L,fake
1990,fake,0,Newcastle United,Swansea City,2.0,3.0,-1.0,L,fake
1990,fake,0,Bolton Wanderers,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Wigan Athletic,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Stoke City,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Liverpool,Queens Park Rangers,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester United,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Everton,Manchester City,2.0,3.0,-1.0,L,fake
1990,fake,0,Sunderland,Swansea City,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Norwich City,2.0,3.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Arsenal,4.0,3.0,1.0,W,fake
1990,fake,0,Aston Villa,West Bromwich Albion,2.0,4.0,-2.0,L,fake
1990,fake,0,Manchester United,Tottenham Hotspur,3.0,4.0,-1.0,L,fake
1990,fake,0,Liverpool,Chelsea,2.0,3.0,-1.0,L,fake
1990,fake,0,Stoke City,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Wigan Athletic,Fulham,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Newcastle United,3.0,2.0,1.0,W,fake
1990,fake,0,Everton,Chelsea,2.0,2.0,0.0,D,fake
1990,fake,0,Tottenham Hotspur,Blackburn Rovers,3.0,3.0,0.0,D,fake
1990,fake,0,West Bromwich Albion,Fulham,3.0,3.0,0.0,D,fake
1990,fake,0,Arsenal,Newcastle United,4.0,2.0,2.0,W,fake
1990,fake,0,Norwich City,Bolton Wanderers,3.0,3.0,0.0,D,fake
1990,fake,0,Swansea City,Wigan Athletic,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester City,Stoke City,2.0,1.0,1.0,W,fake
1990,fake,0,Sunderland,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Manchester United,2.0,3.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Aston Villa,3.0,2.0,1.0,W,fake
1990,fake,0,Blackburn Rovers,Everton,3.0,2.0,1.0,W,fake
1990,fake,0,Fulham,Chelsea,2.0,3.0,-1.0,L,fake
1990,fake,0,Newcastle United,Tottenham Hotspur,2.0,3.0,-1.0,L,fake
1990,fake,0,Bolton Wanderers,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Wigan Athletic,Arsenal,3.0,4.0,-1.0,L,fake
1990,fake,0,Stoke City,Norwich City,2.0,2.0,0.0,D,fake
1990,fake,0,Liverpool,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester United,Manchester City,4.0,2.0,2.0,W,fake
1990,fake,0,Aston Villa,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Newcastle United,3.0,2.0,1.0,W,fake
1990,fake,0,Stoke City,Fulham,2.0,3.0,-1.0,L,fake
1990,fake,0,Liverpool,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester United,Chelsea,3.0,3.0,0.0,D,fake
1990,fake,0,Aston Villa,Tottenham Hotspur,3.0,3.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,West Bromwich Albion,3.0,3.0,0.0,D,fake
1990,fake,0,Wolverhampton Wanderers,Arsenal,2.0,4.0,-2.0,L,fake
1990,fake,0,Sunderland,Norwich City,3.0,2.0,1.0,W,fake
1990,fake,0,Manchester City,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Fulham,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Newcastle United,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Bolton Wanderers,Chelsea,2.0,2.0,0.0,D,fake
1990,fake,0,Wigan Athletic,Tottenham Hotspur,3.0,3.0,0.0,D,fake
1990,fake,0,Stoke City,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Liverpool,Arsenal,1.0,4.0,-3.0,L,fake
1990,fake,0,Manchester United,Norwich City,4.0,2.0,2.0,W,fake
1990,fake,0,Aston Villa,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Sunderland,2.0,2.0,0.0,D,fake
1990,fake,0,Everton,Aston Villa,2.0,2.0,0.0,D,fake
1990,fake,0,Manchester United,Queens Park Rangers,4.0,3.0,1.0,W,fake
1990,fake,0,Liverpool,Wolverhampton Wanderers,2.0,2.0,0.0,D,fake
1990,fake,0,Stoke City,Sunderland,1.0,3.0,-2.0,L,fake
1990,fake,0,Wigan Athletic,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Bolton Wanderers,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Newcastle United,Norwich City,3.0,3.0,0.0,D,fake
1990,fake,0,Fulham,Arsenal,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,West Bromwich Albion,3.0,3.0,0.0,D,fake
1990,fake,0,Chelsea,Tottenham Hotspur,2.0,3.0,-1.0,L,fake
1990,fake,0,Swansea City,Everton,2.0,2.0,0.0,D,fake
1990,fake,0,Norwich City,Manchester City,3.0,2.0,1.0,W,fake
1990,fake,0,Arsenal,Sunderland,4.0,3.0,1.0,W,fake
1990,fake,0,West Bromwich Albion,Wolverhampton Wanderers,3.0,2.0,1.0,W,fake
1990,fake,0,Tottenham Hotspur,Queens Park Rangers,3.0,4.0,-1.0,L,fake
1990,fake,0,Chelsea,Aston Villa,2.0,2.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Manchester United,4.0,4.0,0.0,D,fake
1990,fake,0,Fulham,Liverpool,3.0,2.0,1.0,W,fake
1990,fake,0,Newcastle United,Stoke City,2.0,2.0,0.0,D,fake
1990,fake,0,Bolton Wanderers,Wigan Athletic,2.0,4.0,-2.0,L,fake
1990,fake,0,Everton,Wigan Athletic,2.0,3.0,-1.0,L,fake
1990,fake,0,Bolton Wanderers,Stoke City,2.0,2.0,0.0,D,fake
1990,fake,0,Newcastle United,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Fulham,Manchester United,3.0,3.0,0.0,D,fake
1990,fake,0,Blackburn Rovers,Aston Villa,2.0,3.0,-1.0,L,fake
1990,fake,0,Chelsea,Queens Park Rangers,2.0,4.0,-2.0,L,fake
1990,fake,0,Tottenham Hotspur,Wolverhampton Wanderers,4.0,2.0,2.0,W,fake
1990,fake,0,West Bromwich Albion,Sunderland,3.0,3.0,0.0,D,fake
1990,fake,0,Arsenal,Manchester City,4.0,2.0,2.0,W,fake
1990,fake,0,Norwich City,Swansea City,2.0,2.0,0.0,D,fake
1990,fake,0,Stoke City,Everton,2.0,1.0,1.0,W,fake
1990,fake,0,Liverpool,Wigan Athletic,2.0,4.0,-2.0,L,fake
1990,fake,0,Manchester United,Bolton Wanderers,4.0,2.0,2.0,W,fake
1990,fake,0,Aston Villa,Newcastle United,1.0,2.0,-1.0,L,fake
1990,fake,0,Queens Park Rangers,Fulham,4.0,3.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Sunderland,Chelsea,3.0,3.0,0.0,D,fake
1990,fake,0,Manchester City,Tottenham Hotspur,2.0,3.0,-1.0,L,fake
1990,fake,0,Swansea City,West Bromwich Albion,2.0,3.0,-1.0,L,fake
1990,fake,0,Norwich City,Arsenal,2.0,3.0,-1.0,L,fake
1990,fake,0,Manchester United,Everton,3.0,2.0,1.0,W,fake
1990,fake,0,Aston Villa,Liverpool,2.0,2.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Stoke City,4.0,2.0,2.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Wigan Athletic,2.0,3.0,-1.0,L,fake
1990,fake,0,Sunderland,Bolton Wanderers,4.0,2.0,2.0,W,fake
1990,fake,0,Manchester City,Newcastle United,2.0,2.0,0.0,D,fake
1990,fake,0,Swansea City,Fulham,3.0,2.0,1.0,W,fake
1990,fake,0,Norwich City,Blackburn Rovers,2.0,3.0,-1.0,L,fake
1990,fake,0,Arsenal,Chelsea,3.0,3.0,0.0,D,fake
1990,fake,0,West Bromwich Albion,Tottenham Hotspur,3.0,3.0,0.0,D,fake
1990,fake,0,Queens Park Rangers,Everton,3.0,2.0,1.0,W,fake
1990,fake,0,Wolverhampton Wanderers,Aston Villa,2.0,2.0,0.0,D,fake
1990,fake,0,Sunderland,Manchester United,3.0,4.0,-1.0,L,fake
1990,fake,0,Manchester City,Liverpool,2.0,3.0,-1.0,L,fake
1990,fake,0,Swansea City,Stoke City,2.0,2.0,0.0,D,fake
1990,fake,0,Norwich City,Wigan Athletic,3.0,4.0,-1.0,L,fake
1990,fake,0,Arsenal,Bolton Wanderers,4.0,3.0,1.0,W,fake
