match_id,country,league,season,week,date,home_team,away_team,home_goal,away_goal,result,home_lineup,away_lineup
0,fake,fake,1990,2,0,Manchester City,Wolverhampton Wanderers,3.0,1.0,win,José Bosingwa - Keiren Westwood - Chris Baird - Ashley Williams - Gareth Bale - Russell Martin - Adam Drury - Declan Rudd - Daniel Agger - Dimitar Berbatov - David Junior Hoilett,Hatem Ben Arfa - Doni - Ryan Shawcross - Danny Guthrie - Daniel Ayala - Tommy Smith - Fabrice Muamba - Carlos Tevez - Tom Cleverley - Ryan Giggs - Ákos Buzsáky
0,fake,fake,1990,2,0,Wigan Athletic,Chelsea,3.0,2.0,win,David Silva - Anton Ferdinand - Victor Anichebe - David Edwards - Djibril Cissé - Alex Oxlade-Chamberlain - Charles N'Zogbia - Wes Brown - Luke Moore - Jason Roberts - Jody Craddock,Stéphane Sessegnon - Joe Riley - Fitz Hall - Oriol Romeu - Michael Kightly - Jermaine Beckford - Andrey Arshavin - Luis Suárez - Sotirios Kyrgiakos - Anthony Modeste - Brett Emerton
0,fake,fake,1990,2,0,Blackburn Rovers,Everton,3.0,2.0,win,Gabriel Tamas - Adam Henley - Séamus Coleman - Ciaran Clark - Marcus Olsson - Yaya Touré - David Davis - Jamie Mackie - Keith Andrews - Hugo Rodallega - Didier Drogba,Marouane Fellaini - Simon Davies - Ben Watson - Armand Traore - Nathan Delfouneso - Grétar Steinsson - Adam Johnson - Thomas Vermaelen - Paul Robinson - Gareth McAuley - Wayne Bridge
0,fake,fake,1990,3,0,Queens Park Rangers,Fulham,2.0,3.0,loss,Steven Reid - Michael Essien - Danny Murphy - Cameron Jerome - Josh McEachran - Craig Gardner - Alejandro Faurlin - Stephen Ward - Rory Delap - Ronald Zubar - Diniyar Bilyaletdinov,Robert Huth - Adlène Guédioura - Andy Carroll - Peter Crouch - Anthony Pilkington - Henrique Hilário - John Terry - Leon Best - Nicklas Bendtner - Jermaine Jenas - Stewart Downing
0,fake,fake,1990,3,0,Arsenal,West Bromwich Albion,2.0,2.0,tie,Steven Caulker - Marcos Alonso - Jordan Henderson - Craig Dawson - Heidar Helguson - Victor Moses - Zoltán Gera - Nigel Reo-Coker - Phil Neville - Lee Cattermole - Mark Bunn,Adel Taarabt - Darron Gibson - Zdenek Grygera - Shola Ameobi - Bacary Sagna - Tony Hibbert - Ivan Klasnic - Fabricio Coloccini - Darren Pratley - Jack Rodwell - Kevin Davies
0,fake,fake,1990,3,0,Swansea City,Stoke City,2.0,3.0,loss,Chris Brunt - Gareth Barry - Ali Al Habsi - Danny Rose - Eric Lichaj - Emmerson Boyce - Jermaine Pennant - Dedryck Boyata - Alexandre Song - Adam Bogdan - Taye Taiwo,Stephen Ireland - Steve Sidwell - Jean Beausejour - Sebastian Larsson - Stiliyan Petrov - Florent Malouda - Shaun Maloney - Yossi Benayoun - Ashley Cole - Mousa Dembélé - Philippe Senderos
0,fake,fake,1990,3,0,Bolton Wanderers,Sunderland,2.0,2.0,tie,Matthew Kilgallon - Sebastián Coates - Kemy Agustien - David N'Gog - Neil Taylor - Steven Taylor - George Elokobi - David Fox - Jonny Howson - Tomas Rosicky - Piscu,Connor Wickham - Conor Sammon - Robin van Persie - David Goodwillie - Charlie Adam - Mohamed Diamé - Ricardo Gardner - Paul Scholes - Ross Barkley - Glenn Whelan - Paddy Kenny
0,fake,fake,1990,3,0,Tottenham Hotspur,Aston Villa,2.0,3.0,loss,John O'Shea - Karl Henry - Elliott Ward - Steven Fletcher - Ritchie de Laet - Titus Bramble - Emile Heskey - Jason Lowe - Somen Tchoyi - Chris Martin - Emmanuel Frimpong,Darren Bent - Peter Odemwingie - Gabriel Obertan - Clint Dempsey - Shay Given - Luis Antonio Valencia - Jonjo Shelvey - Salomon Kalou - Joey Barton - John Ruddy - James Morrison
0,fake,fake,1990,3,0,Norwich City,Newcastle United,4.0,2.0,win,Albert Crusat - Phil Jagielka - Kyle Naughton - Benoit Assou-Ekotto - Edin Dzeko - Fabian Delph - Matthew Etherington - Anderson - Phil Jones - Wilson Palacios - Park Ji-Sung,Shane Long - Matthew Connolly - Jermain Defoe - Tuncay Sanli - Ryan Shotton - Jack Colback - Tim Howard - Kieran Gibbs - Nenad Milijas - Younes Kaboul - Míchel Salgado
0,fake,fake,1990,3,0,Liverpool,Manchester City,3.0,3.0,tie,Chris Herd - David Jones - Martin Petrov - Shane Duffy - Luke Young - Michel Vorm - Luka Modric - Joe Hart - Jamie O'Hara - Wayne Routledge - Stephen Dobbie,Daniel Agger - Bobby Zamora - Chris Baird - Paul Scharner - Leighton Baines - Christophe Berra - Russell Martin - Ross Turnbull - Ashley Williams - Wes Hoolahan - Steve Morison
0,fake,fake,1990,3,0,Manchester United,Wigan Athletic,3.0,3.0,tie,Jon Flanagan - Jamie Carragher - Sam Hutchinson - Demba Ba - Ronnie Stam - Royston Drenthe - Steven Gerrard - Samba Diakité - Danny Higginbotham - Alan Hutton - Ryan Bertrand,Dean Whitehead - Asamoah Gyan - Rafael - James Perch - Rio Ferdinand - Danny Gabbidon - Wayne Hennessey - Micah Richards - Anton Ferdinand - David Silva - Aaron Hughes
0,fake,fake,1990,3,0,Wolverhampton Wanderers,Blackburn Rovers,2.0,3.0,loss,Andrea Orlandi - Gary Gardner - Ryan Giggs - Andy Wilkinson - Ákos Buzsáky - Kevin Doyle - Vincent Kompany - Danny Guthrie - Francis Coquelin - Carlos Tevez - Hatem Ben Arfa,Matt Upson - Jonathan Woodgate - Ciaran Clark - Adam Henley - Hugo Rodallega - Keith Andrews - DJ Campbell - Ben Amos - Bradley Orr - Mikel Arteta - Mauro Formica
0,fake,fake,1990,3,0,Chelsea,Everton,3.0,2.0,win,Davide Santon - Carl Jenkinson - Per Mertesacker - Joe Allen - Ryo Miyaichi - Maynor Figueroa - Elliott Bennett - Anthony Modeste - Marc-Antoine Fortuné - Fitz Hall - Brett Emerton,Danny Simpson - Marouane Fellaini - Tim Krul - James Milner - Jordi Gómez - Bryan Ruiz - Ben Watson - Wayne Bridge - Jake Livermore - Fraizer Campbell - Robbie Keane
0,fake,fake,1990,4,0,West Bromwich Albion,Queens Park Rangers,1.0,2.0,loss,Simon Cox - Fabricio Coloccini - Zdenek Grygera - Shola Ameobi - Darron Gibson - Darren Pratley - Kevin Davies - David Dunn - Jazz Richards - Fábio Aurélio - Adel Taarabt,Joleon Lescott - Josh McEachran - Damien Duff - Rory Delap - Michael Essien - Stephen Ward - Yakubu - Alejandro Faurlin - Steven Reid - Diniyar Bilyaletdinov - James Collins
0,fake,fake,1990,4,0,Stoke City,Fulham,2.0,2.0,tie,Ashley Cole - Laurent Koscielny - Sebastian Larsson - Yossi Benayoun - Radek Cerny - Simon Vukcevic - Philippe Senderos - Stephen Ireland - Chris Eagles - Leon Britton - José Enrique,Henrique Hilário - Robert Huth - John Terry - Peter Crouch - Kolo Touré - Phil Bardsley - Thomas Sørensen - Darren Fletcher - Leon Best - Gabriel Agbonlahor - Andy Carroll
0,fake,fake,1990,4,0,Sunderland,Arsenal,1.0,3.0,loss,Conor Sammon - Anthony Forde - Nicolas Anelka - Connor Wickham - Charlie Adam - Paddy Kenny - Mark Gower - Robin van Persie - David Goodwillie - Paul Scholes - Chris Smalling,Marcos Alonso - Zoltán Gera - Phil Neville - David Pizarro - Stephen Kelly - Craig Dawson - Theo Walcott - Richard Dunne - Tim Ream - Lee Cattermole - Heidar Helguson
0,fake,fake,1990,4,0,Aston Villa,Swansea City,3.0,2.0,win,Salomon Kalou - Luis Antonio Valencia - Steven Nzonzi - James Morrison - Simeon Jackson - Aaron Wilbraham - Dorus de Vries - Wojciech Szczesny - John Ruddy - Michael Carrick - Jonjo Shelvey,Kenwyne Jones - David Wheater - Eric Lichaj - Clint Hill - Gareth Barry - Antolín Alcaraz - Danny Rose - Leon Osman - Adam Bogdan - Chris Brunt - Dedryck Boyata
0,fake,fake,1990,4,0,Newcastle United,Bolton Wanderers,1.0,2.0,loss,Younes Kaboul - Ryan Shotton - Pablo Zabaleta - Matthew Connolly - Cheick Tioté - Tuncay Sanli - Míchel Salgado - Kieran Gibbs - Fabio - Jay Spearing - Jack Colback,David N'Gog - Jonny Howson - Sam Ricketts - Neil Taylor - Petr Cech - Mike Williamson - Steven Taylor - Matthew Kilgallon - Grant Hanley - Nathan Baker - Marton Fülöp
0,fake,fake,1990,4,0,Manchester City,Tottenham Hotspur,3.0,2.0,win,David Vaughan - Ross Turnbull - Jonny Evans - Christophe Berra - Paul Scharner - Gareth Bale - Keiren Westwood - Bobby Zamora - Dimitar Berbatov - José Bosingwa - Daniel Agger,Billy Jones - Eggert Jónsson - Nigel de Jong - Karl Henry - Somen Tchoyi - Chris Martin - Glen Johnson - Gaël Clichy - Jason Lowe - Nathan Dyer - Emile Heskey
0,fake,fake,1990,4,0,Wigan Athletic,Norwich City,3.0,4.0,loss,Jason Roberts - David Silva - Micah Richards - Djibril Cissé - Wes Brown - Luke Moore - Dean Whitehead - Aaron Hughes - Danny Gabbidon - Sergio Agüero - Jody Craddock,Marouane Chamakh - Edin Dzeko - Matthew Etherington - Albert Crusat - Phil Jagielka - Wilson Palacios - Park Ji-Sung - Simon Lappin - Benoit Assou-Ekotto - Romelu Lukaku - Anderson
0,fake,fake,1990,4,0,Blackburn Rovers,Liverpool,3.0,3.0,tie,Marcus Olsson - Ryan Taylor - Gabriel Tamas - Keith Andrews - DJ Campbell - Mauro Formica - Didier Drogba - Martin Kelly - David Davis - Hugo Rodallega - Dickson Etuhu,Jamie O'Hara - Scott Sinclair - Nani - Michel Vorm - Luka Modric - Liam Ridgewell - Shane Duffy - Jonás Gutiérrez - Michael Dawson - Graham Dorrans - Stefan Savic
0,fake,fake,1990,4,0,Everton,Manchester United,2.0,2.0,tie,Thomas Vermaelen - Asmir Begovic - Marouane Fellaini - James Milner - Tim Krul - Danny Simpson - Yohan Cabaye - Bryan Ruiz - Armand Traore - Gareth McAuley - Niko Kranjcar,Steven Gerrard - Sam Hutchinson - Frank Lampard - Jay Bothroyd - Martin Olsson - David Luiz - Jon Flanagan - Gonzalo Jara - Jamie Carragher - Ryan Bertrand - Demba Ba
0,fake,fake,1990,4,0,Chelsea,Wolverhampton Wanderers,3.0,2.0,win,Stéphane Sessegnon - Luis Suárez - Leon Barnett - Carl Jenkinson - Brett Emerton - Oriol Romeu - Elliott Bennett - Sotirios Kyrgiakos - Craig Bellamy - Andrey Arshavin - Per Mertesacker,Hatem Ben Arfa - Gary Gardner - Daniel Ayala - Garry Monk - Andrea Orlandi - Francis Coquelin - Kevin Doyle - Vincent Kompany - Andy Wilkinson - Matthew Jarvis - Michael Turner
0,fake,fake,1990,5,0,Queens Park Rangers,Stoke City,2.0,2.0,tie,Mahamadou Diarra - Stephen Ward - Josh McEachran - Danny Murphy - Alejandro Faurlin - James Collins - Mark Davies - Michael Essien - Steven Reid - Cameron Jerome - Ahmed El Mohamady,Sylvan Ebanks-Blake - Chris Eagles - Shaun Maloney - Kyle Walker - Scott Dann - Ashley Cole - Stephen Ireland - Leon Britton - Simon Vukcevic - Laurent Koscielny - Radek Cerny
0,fake,fake,1990,5,0,West Bromwich Albion,Sunderland,3.0,2.0,win,David Stockdale - Radosav Petrovic - Jonathan Walters - Darren Pratley - Zdenek Grygera - Simon Cox - Ivan Klasnic - David Dunn - Bacary Sagna - Landon Donovan - Youssouf Mulumbu,Nicolas Anelka - Charlie Adam - André Santos - Paddy Kenny - Conor Sammon - Ross Barkley - Mark Gower - Robin van Persie - Jussi Jääskeläinen - Mohamed Diamé - Paul Scholes
0,fake,fake,1990,5,0,Fulham,Aston Villa,3.0,3.0,tie,Robert Huth - Henrique Hilário - Kevin Foley - Thomas Sørensen - Andy Carroll - Nedum Onuoha - Leon Best - John Terry - Phil Bardsley - Stewart Downing - Daniel Sturridge,Peter Odemwingie - Aaron Wilbraham - Gabriel Obertan - James McCarthy - Salomon Kalou - Shay Given - Shaun Wright-Phillips - Joey Barton - Luis Antonio Valencia - Simeon Jackson - James Morrison
0,fake,fake,1990,5,0,Arsenal,Newcastle United,2.0,1.0,win,Lee Cattermole - Mark Bunn - Richard Dunne - Marcos Alonso - Heidar Helguson - Tim Ream - Zoltán Gera - Anders Lindegaard - Theo Walcott - William Gallas - Kieran Richardson,Jay Spearing - Papiss Demba Cissé - Tuncay Sanli - Aaron Lennon - Nenad Milijas - Cheick Tioté - Jack Colback - Pablo Zabaleta - Jermain Defoe - Tim Howard - Fabio
0,fake,fake,1990,5,0,Swansea City,Manchester City,3.0,3.0,tie,Ali Al Habsi - Clint Hill - Aaron Ramsey - Eric Lichaj - Dedryck Boyata - Leon Osman - Adam Bogdan - Emmerson Boyce - Alexandre Song - Kenwyne Jones - Gareth Barry,Jonny Evans - Declan Rudd - David Junior Hoilett - José Bosingwa - Raul Meireles - Paul Scharner - Dimitar Berbatov - Ross Turnbull - Adam Drury - Ashley Williams - David Vaughan
0,fake,fake,1990,5,0,Bolton Wanderers,Wigan Athletic,2.0,3.0,loss,David N'Gog - David Fox - Grant Hanley - Sam Ricketts - Nathan Baker - Neil Taylor - Mike Williamson - Jerome Thomas - Kemy Agustien - Petr Cech - Piscu,David Edwards - Danny Gabbidon - Alex Oxlade-Chamberlain - Micah Richards - Aaron Hughes - Dean Whitehead - Sergio Agüero - Victor Anichebe - Djibril Cissé - Anton Ferdinand - David Silva
0,fake,fake,1990,5,0,Tottenham Hotspur,Blackburn Rovers,2.0,3.0,loss,Zat Knight - Somen Tchoyi - Nigel de Jong - Billy Jones - Titus Bramble - Chris Martin - Nathan Dyer - Stephen Warnock - Emile Heskey - Eggert Jónsson - Karl Henry,Jonathan Woodgate - Bradley Orr - Dickson Etuhu - Mikel Arteta - Gabriel Tamas - Keith Andrews - Mauro Formica - Ciaran Clark - Yaya Touré - Ryan Taylor - David Davis
0,fake,fake,1990,5,0,Norwich City,Everton,4.0,3.0,win,Kyle Naughton - Park Ji-Sung - Romelu Lukaku - Anderson - Simon Lappin - Wilson Palacios - Gary Cahill - Matthew Etherington - Benoit Assou-Ekotto - Mario Balotelli - Patrick van Aanholt,Bryan Ruiz - Danny Simpson - James Milner - Niko Kranjcar - Nathan Delfouneso - Asmir Begovic - Jordi Gómez - Thomas Vermaelen - Fraizer Campbell - Ben Watson - Simon Davies
0,fake,fake,1990,5,0,Liverpool,Chelsea,3.0,4.0,loss,Luka Modric - John Arne Riise - Jonás Gutiérrez - Nani - Scott Sinclair - Graham Dorrans - Andreas Weimann - Michael Dawson - Joe Hart - Luke Young - Jamie O'Hara,Davide Santon - Elliott Bennett - Maynor Figueroa - Fitz Hall - Craig Bellamy - Sandro - Carl Jenkinson - Barry Bannan - Andrey Arshavin - Ryo Miyaichi - Leon Barnett
0,fake,fake,1990,5,0,Manchester United,Wolverhampton Wanderers,2.0,2.0,tie,Sam Hutchinson - Jon Flanagan - Gonzalo Jara - Jamie Carragher - Royston Drenthe - Martin Olsson - Shaun Derry - Steven Gerrard - Jay Bothroyd - Demba Ba - Marc Tierney,Kevin Doyle - Ákos Buzsáky - Andrea Orlandi - Garry Monk - Angel Rangel - Daniel Ayala - Danny Guthrie - Chicharito - Michael Turner - Tommy Smith - Fernando Torres
0,fake,fake,1990,6,0,Sunderland,Queens Park Rangers,2.0,4.0,loss,Stephen Hunt - Chris Smalling - Mohamed Diamé - Mark Gower - Emmanuel Adebayor - Connor Wickham - Danny Welbeck - Paddy Kenny - Robin van Persie - Apostolos Vellios - Jussi Jääskeläinen,Ronald Zubar - Mark Davies - Rory Delap - Cameron Jerome - Alex - Joleon Lescott - Steven Reid - Craig Gardner - Ahmed El Mohamady - Mahamadou Diarra - Peter Løvenkrands
0,fake,fake,1990,6,0,Aston Villa,Stoke City,3.0,2.0,win,Clint Dempsey - Andrew Crofts - Wojciech Szczesny - Michael Carrick - Shaun Wright-Phillips - James McCarthy - Steven Nzonzi - Shay Given - Peter Odemwingie - Luis Antonio Valencia - Dorus de Vries,Morten Gamst Pedersen - Florent Malouda - Pepe Reina - Sylvan Ebanks-Blake - Stephen Ireland - Mousa Dembélé - Leon Britton - Scott Dann - Yossi Benayoun - Radek Cerny - Laurent Koscielny
0,fake,fake,1990,6,0,Newcastle United,West Bromwich Albion,3.0,2.0,win,Nenad Milijas - Aaron Lennon - Rubén Rochina - Mark Schwarzer - Pablo Zabaleta - Tuncay Sanli - Cheick Tioté - Younes Kaboul - Kieran Gibbs - Steve Gohouri - Shane Long,Zdenek Grygera - Radosav Petrovic - Darren Pratley - Youssouf Mulumbu - Maxi Rodríguez - Jack Rodwell - Lucas Leiva - Tony Hibbert - David Dunn - Bacary Sagna - Kevin Davies
0,fake,fake,1990,6,0,Manchester City,Fulham,3.0,2.0,win,José Bosingwa - David Junior Hoilett - Steve Morison - Adam Drury - Ashley Williams - Scott Parker - Daniel Agger - Chris Baird - Gareth Bale - Ross Turnbull - Leighton Baines,Phil Bardsley - Andy Carroll - James McArthur - Peter Crouch - Nedum Onuoha - Jermaine Jenas - Henrique Hilário - Thomas Sørensen - Wayne Rooney - Robert Huth - Nicklas Bendtner
0,fake,fake,1990,6,0,Wigan Athletic,Arsenal,3.0,3.0,tie,Micah Richards - Alex Oxlade-Chamberlain - Wayne Hennessey - Danny Gabbidon - Charles N'Zogbia - Sergio Agüero - Jason Roberts - David Edwards - David Silva - Jody Craddock - James Perch,Heidar Helguson - Richard Dunne - Samir Nasri - Tim Ream - Mark Bunn - Brad Guzan - Carlos Cuellar - Jordan Henderson - Nigel Reo-Coker - Phil Neville - Marcos Alonso
0,fake,fake,1990,6,0,Blackburn Rovers,Swansea City,3.0,3.0,tie,Mikel Arteta - Martin Kelly - Johan Djourou - Yaya Touré - Gabriel Tamas - Jamie Mackie - Marcus Olsson - Matt Upson - Bradley Orr - Adam Henley - Keith Andrews,Clint Hill - Steven Pienaar - David Wheater - Danny Rose - Ali Al Habsi - Jonas Olsson - Aaron Ramsey - Grant Holt - James McClean - Eric Lichaj - Dedryck Boyata
0,fake,fake,1990,6,0,Everton,Bolton Wanderers,2.0,2.0,tie,Robbie Keane - Danny Simpson - Adam Johnson - Thomas Vermaelen - James Milner - Nathan Delfouneso - Gareth McAuley - Jake Livermore - John Obi Mikel - Wayne Bridge - Armand Traore,Neil Taylor - Ben Foster - Matthew Kilgallon - Steven Taylor - Marton Fülöp - Nathan Baker - Sebastián Coates - Grant Hanley - Bradley Johnson - Jonny Howson - Ramires
0,fake,fake,1990,6,0,Chelsea,Tottenham Hotspur,3.0,1.0,win,Luis Suárez - Jermaine Beckford - Elliott Bennett - Sandro - Per Mertesacker - Ryo Miyaichi - Anthony Modeste - Marc-Antoine Fortuné - Barry Bannan - Davide Santon - Maynor Figueroa,Billy Jones - Gaël Clichy - John O'Shea - Nigel de Jong - Steven Fletcher - Gervinho - Stephen Warnock - Ricardo Fuller - Glen Johnson - Karl Henry - Chris Martin
0,fake,fake,1990,6,0,Wolverhampton Wanderers,Norwich City,2.0,3.0,loss,Tommy Smith - Chicharito - Fernando Torres - Doni - Carlos Tevez - Fabrice Muamba - Francis Coquelin - Ákos Buzsáky - Andy Wilkinson - Hatem Ben Arfa - Danny Guthrie,Dirk Kuyt - Phil Jones - Albert Crusat - Pavel Pogrebnyak - Gaël Givet - Edin Dzeko - Matthew Etherington - Wilson Palacios - Kyle Naughton - Marouane Chamakh - Kieron Dyer
0,fake,fake,1990,6,0,Manchester United,Liverpool,3.0,3.0,tie,Jamie Carragher - Marc Tierney - Royston Drenthe - Franco Di Santo - Martin Olsson - Ryan Bertrand - Danny Higginbotham - Simon Mignolet - Leroy Lita - Ronnie Stam - David Luiz,Scott Sinclair - Jonás Gutiérrez - Vedran Corluka - David Jones - Shane Duffy - Michael Dawson - Andreas Weimann - Graham Dorrans - Michel Vorm - Chris Herd - Jamie O'Hara
